ID,Settore,CO2,CH4,N2O,FGAS,PM25,PM10,NOX,SO2,CO,VOC,NH3_AIR,H2S,BENZ,TXYL,MEOH,FORM,STYR,ETO,PHEN,CYAN,CL2,HCL,H2SO4,HF,DIOX,PFAS,CHL_SOLV,PB,HG,AS,CD,CR,NI,MN,CU,ZN,SE,COB,SB,BE,TN,NO3,NH3_W,TP,BOD,COD,TSS,OIL,TDS,PATH,THERM,PEST,SILICA,ASBEST,PHARMA
62,Waste management and remediation services,312310.12273666303,972.1715882853324,85.06501397496658,,0.0,0.0,746.5708714278204,143.008864194498,845.5157013611399,639.7327273124508,153.58846213089956,4.586163060840414,1.4092611626509535,18.60743572303759,97.83278679097151,8.109678797419257,0.11939129598100712,0.00046920526585615257,0.3426820199653819,0.017154865152605298,0.11093880568964927,14.274018709047146,0.012314714151580877,0.1768675598484668,5.625437781447204e-08,0.0,,0.7317677466468117,0.10695647857211579,0.058269500825833306,0.146112272419733,1.8464512314450514,0.14515461005212293,0.10601087969269238,0.5137563678818062,0.3492484416533679,0.26646307864450786,0.002592025107615277,0.0012235838632308463,0.003178052992551098,7.301035483040959,0.02680678902788095,0.0010749575900472134,1.3513640625386316,7.604728793076853,4.487766588987929,30.68108957163422,2.6995867872591837,27.606313383027327,,,0.0,,0.0006844082228932368,
63,Educational services,72060.4819502742,0.0,0.0,,0.0,0.0,22.550860084184865,10.993675818531544,111.85818728540578,4.98823120793189,0.2974760365024422,5.712345219648914e-05,0.1398558035544592,0.5944396975892174,0.01587394553880326,0.2256267841272563,0.015689813404428342,0.00021568294696167585,0.006142804484594471,0.0007845807340004045,0.004853133208610344,0.2421586691281575,1.7667232085782882e-05,0.025559919768478247,1.303004414632615e-12,0.0,,0.03221189425542191,0.000478885717317283,0.0005051600145867276,0.0007131071463462191,3.157302765407627e-06,0.0011349675750710953,0.003610762334848332,0.015313108544090735,0.007569885480600068,0.00022017987825545556,4.16408618355091e-05,2.016138374909294e-05,1.7419424172069326e-05,0.05054952488407959,0.0009074817208478363,7.759271636067499e-07,0.0043008786526747,0.05776821173114958,0.0003646630161689253,0.17048368389083413,0.006298298288825673,8.157743940125142,,,0.0,,1.2638776557858978e-05,
64,Ambulatory health care services,4165.548139851337,0.0,10.41387034962834,,0.0,0.0,0.4817702792617263,0.033744898174747975,7.46090853432674,0.3084443959613138,0.004575508285040983,0.0,0.009738516308589093,0.044372649790235585,0.019401923398914896,0.010638737473856158,0.0009677276280039401,0.0025218846643845793,7.642516323590386e-06,5.054858175359355e-07,9.40758519130165e-06,0.00021920611168177714,0.0,7.302899070397018e-06,0.0,0.0,,1.2138987185867153e-05,6.867622644741279e-07,1.296499422794123e-06,1.467399630285185e-06,0.0,9.785749892553835e-06,4.576020023484131e-06,0.0,0.0,1.8074166787281684e-06,2.0574010365862526e-07,2.3440989397774673e-07,1.8547819343071686e-07,0.0001392364683056801,0.0,0.0,7.168346004869871e-07,0.00014221816007535876,0.0,0.0002371047575575087,0.0001196186784141209,0.0,,,0.0,,5.276419891036858e-09,
65,Hospitals,12380.994884921533,0.0,8.63790340808479,,0.0,0.0,7.074468463474975,1.2385244353470728,61.41803050503184,2.5381743458580384,0.07985965655714226,3.2153316769244084e-05,0.07767426930330937,0.3347252438523176,0.001509195470780988,0.1045598352177693,0.007719244125666845,0.002091756345634181,6.714228676820775e-05,5.229064644458813e-05,0.0009550320974203196,0.01772412636943586,4.642424984107585e-05,0.0005388780651753168,3.4239094270803994e-12,0.0,,0.00528680994967898,1.0000409229049726e-05,4.531231718004045e-05,5.756677668300708e-05,7.620461956562841e-06,0.0002633834411134168,0.00032213696558618457,0.004857508170140476,4.541951287385347e-05,0.0001024874479363977,1.4902729942459828e-05,2.6018413630858505e-05,4.105403265673406e-06,0.0006314392569388226,0.002384593009832675,2.0389066225458418e-06,0.00012825910460511112,0.0005649770609480455,0.0009536387202012174,0.009766173583027562,0.009429495272912427,0.0004961464989902376,,,0.0,,1.823641470158401e-06,
66,Nursing and residential care facilities,6260.805910200779,0.0,0.0,,0.0,0.0,1.5392747389901342,2.6737117029436077,28.158457916820606,1.0888088218644887,0.007136182685422575,0.0,0.03689428548280157,0.16242432301342483,0.0007274774369087054,0.038115852305526866,0.0036719085267601587,0.0,3.0128382378713285e-07,4.3229455639618106e-05,0.0009803964271320486,0.02768195082607278,0.0,0.0028635586702404525,0.0,0.0,,0.0003603556772203585,3.0040587957842825e-06,8.132142977787021e-05,1.0228371240117e-05,0.0,0.00016671055765940488,8.86025955266631e-05,0.0,0.0,0.00018609062586991815,1.3937721685562834e-05,2.490015615969717e-06,4.1039621628212024e-06,0.003377745452153071,0.0,0.0,0.0007464884633791646,0.02827792746473525,0.0,0.03423571519578477,0.0014416926712320164,0.0,,,0.0,,0.0,
67,Social assistance,19682.64627390139,0.0,0.0,,0.0,0.0,1.6623807752612043,0.022878864031603538,36.93861765926228,1.382588373128667,0.011679337885175238,2.861213712295697e-05,0.04875941314240436,0.20811348766262325,9.639406195611029e-05,0.05004423644580011,0.004914281724750957,2.1547433832236313e-07,9.91719528387475e-06,2.2144596975131802e-07,0.00013683553254138507,0.0002702737042348763,0.0,2.0053925278968054e-05,0.0,0.0,,0.001385907563595382,3.4884836739076913e-07,3.001399949313473e-06,4.819168353384103e-06,1.1652208305300577e-07,7.957240391776672e-06,0.0007983324558343011,0.0006519316878385804,4.864444105266751e-05,7.33913942714845e-07,3.183286556445847e-07,4.496600597095121e-08,3.549060586371532e-08,0.005905398627461646,0.0,0.0,0.0015422862972041466,0.005944592376406569,0.002797540624748514,0.07218060976113451,0.0007680148033842436,0.0030516782683298574,,,0.0,,1.997210409282987e-12,
68,"Performing arts, spectator sports, museums, and related activities",3769.6303500478743,0.0,0.0,,0.0,0.0,1.379088345337851,0.2959780419223667,18.70920794426471,0.8058942071410328,0.013124753604398095,2.7126543015485297e-05,0.02452729984011507,0.11276147280288241,0.0026908414056677557,0.026382333429755093,0.0025621494195860834,5.256620577747595e-06,0.0004498903643922656,1.9983654553052108e-05,0.00069287710258945,0.00590418614913309,3.9853054168014625e-06,0.0006185279961383628,2.939266618866897e-13,0.0,,0.0036381976111646668,1.2889404882839529e-05,1.3528288397849726e-05,2.2450050210922375e-05,7.55628706582395e-07,3.8420444486564086e-05,0.0007444330696997162,0.0012846469613481042,0.00022140140326939607,5.788299463025422e-06,1.3050588082528602e-06,5.391263264722077e-07,4.787965207838257e-07,0.05012052591904626,0.0002047061928084098,1.7503062806617043e-07,0.002172032204508054,0.20037438981285402,0.01825495058908077,0.3727864438133562,0.0032626051127626655,0.00234005764921527,,,0.0,,3.9301963583150546e-07,
69,"Amusements, gambling, and recreation industries",18310.055149886113,0.0,7.324022059954444,,0.0,0.0,17.963061437834934,0.3721925242571651,82.18566936294879,14.746743140710318,77.50085346058503,0.00015324544127264672,0.15349614991926797,0.5657761593824066,0.4681893489323385,0.3229709748642256,0.02684029576853565,1.413437457446272e-07,0.028596770988040036,1.5938394687602588e-06,0.005617402045891704,0.0018962820818015595,0.2182055854021442,0.00014573754581407344,0.0,0.0,,0.00645570050709897,1.4345628340358283e-06,5.962332445359016e-05,5.0584320764951935e-05,1.392732733585893e-07,0.00021021617972603456,0.0005742816221078266,0.003709249515761312,3.379672081016768e-05,2.7635384875613976e-05,2.8514589389424593e-06,9.206241350455087e-05,3.570700202860257e-07,42.34187654492781,0.0,0.0,4.471274220359618,3.8581658395993834,0.004888379435540675,10.463330985799283,0.027729986305737014,0.15191365549394223,,,1.0936420598894403,,9.47416587122878e-09,
70,Accommodation,14926.829828398868,0.0,0.0,,0.0,0.0,8.861755784022057,3.261398202646436,59.08602090299798,2.515929389323905,0.09002903062583524,1.901362415189423e-05,0.0754943618747569,0.32111623661267535,0.003164699396675635,0.09526300185329417,0.008419708366909237,6.360855829773353e-05,0.0012509832363233142,0.00023066605361294457,0.0027416967140100374,0.07122370275173952,0.0,0.007528729033518797,0.0,0.0,,0.008925872513681054,0.00014149103863294045,0.00015753759438220092,0.0002554331175521606,9.937601177362704e-08,0.0004191267020588937,0.0012279184484378064,0.004100891687010569,0.002235505236012106,6.563973206889595e-05,1.5310380849346462e-05,5.8222750135005186e-06,5.1970376069925666e-06,3.3596492222661154,0.0,0.0,0.004868219714080091,15.00092958589365,0.0005714866730351966,21.464558423303412,0.003036568879897484,0.1521695269053093,,,0.0,,3.585922855731432e-06,
71,Food services and drinking places,27994.675522498663,0.0,0.0,,0.0,0.0,5.077609946496041,0.5818208225490807,102.84862717472559,102.77209840779882,0.031384895174960535,6.425191155312522e-06,2.03112856015675,7.261095313454979,0.0014791858226644917,2.1266997653275137,0.6548466045675332,2.1243747067796056e-05,0.07558700590182811,0.00010183936442915596,0.0003947615123132781,0.009677399667629124,0.0,0.001005592970511369,0.0,0.0,,0.001634609914018418,2.1406169111897142e-05,3.108337290602804e-05,3.5296214503069626e-05,4.24256014434003e-06,0.00022404145989605333,0.00020626848195814235,0.0005939884023606963,0.0003018704623650162,2.539877682555844e-05,2.1540238156080377e-06,5.410575431079519e-06,3.6055730294693936e-06,0.19810411186455992,0.0,0.0,0.0005377539449277778,0.9072352284043943,0.0015872973236114836,1.8329208695358277,0.16293704892279637,0.03345529597089821,,,0.0,,4.819048425876796e-07,
72,"Other services, except government",21127.24337045292,0.0,0.0,,0.0,0.0,11.054209799565086,0.6366002432859511,62.44281664457622,28.497102184764387,0.05931119741130803,0.0008545044462439037,0.15245793550749295,1.9142098258979758,0.02839940477999385,0.12205550992775178,0.04777933632525638,0.0004444910428674104,0.0144502967486757,0.009527030668011681,0.0004945549948635354,0.010853196017394826,7.469600623485892e-05,0.00020210091882782804,3.534901591702427e-12,0.0,,0.0021449536143944787,0.0002469636909491125,3.70605505947572e-05,0.00011477117916669754,1.0955489820368528e-05,0.00071432619953557,0.0008996098694187167,0.00012608178485092403,0.00010749533389273414,6.215135023859035e-05,3.0552251514608082e-06,1.3998396089107412e-05,1.0824547497682167e-05,0.011431795136718405,0.0,0.0,0.000479833938969526,0.07732330114075456,0.01514169705606479,3.2918567306239686,0.10313545281213499,0.10579428525866545,,,0.0,,1.909744811182204e-09,
